Date,Product,Category,Region,Sales,Revenue,Margin (%),Channel
2024-07-12,Kurtka zimowa,Odzież,Polska,13,4852.09,18.48,Sklep Stacjonarny
2024-09-09,iPhone 14,Elektronika,Francja,49,40816.09,20.21,Sklep Online
2024-07-28,Lodówka Samsung,AGD,Polska,44,58480.91,23.22,Sklep Stacjonarny
2024-04-19,Buty sportowe,Odzież,Włochy,29,86701.64,5.63,Sklep Online
2024-12-10,Pralka LG,AGD,Włochy,18,41370.79,28.88,Sklep Stacjonarny
2024-08-20,Mikrofalówka Sharp,AGD,Francja,18,22716.83,15.91,Sklep Online
2024-01-25,Kurtka zimowa,Odzież,Włochy,23,34108.2,22.1,Sklep Online
2024-04-10,Buty sportowe,Odzież,Włochy,46,116379.58,22.09,Sklep Stacjonarny
2024-12-18,Pralka LG,AGD,Hiszpania,45,126960.46,17.15,Sklep Stacjonarny
2024-06-02,iPhone 14,Elektronika,Niemcy,30,47512.21,29.71,Partner B2B
2024-12-19,Tablet Lenovo,Elektronika,Polska,24,40391.42,22.77,Sklep Stacjonarny
2024-10-09,iPhone 14,Elektronika,Włochy,13,25891.34,28.26,Sklep Online
2024-12-31,Kurtka zimowa,Odzież,Francja,17,33136.03,5.97,Partner B2B
2024-05-09,T-shirt basic,Odzież,Francja,23,42135.5,7.9,Sklep Stacjonarny
2024-01-06,Kurtka zimowa,Odzież,Włochy,35,29608.45,16.11,Sklep Stacjonarny
2024-03-11,Samsung Galaxy S22,Elektronika,Hiszpania,26,54409.18,20.48,Partner B2B
2024-08-23,Tablet Lenovo,Elektronika,Hiszpania,22,11267.17,9.68,Sklep Online
2024-04-16,Pralka LG,AGD,Hiszpania,11,24455.46,26.1,Partner B2B
2024-01-24,iPhone 14,Elektronika,Hiszpania,43,29624.02,18.85,Partner B2B
2024-12-26,Zmywarka Bosch,AGD,Hiszpania,7,7318.0,15.88,Sklep Stacjonarny
2024-05-08,Słuchawki Sony,Elektronika,Polska,36,65200.83,22.44,Partner B2B
2024-12-13,Mikrofalówka Sharp,AGD,Niemcy,2,619.89,7.92,Partner B2B
2024-03-09,Zmywarka Bosch,AGD,Niemcy,41,71210.99,16.69,Sklep Stacjonarny
2024-05-31,Spodnie jeans,Odzież,Niemcy,19,2756.49,14.51,Sklep Stacjonarny
2024-02-25,MacBook Pro,Elektronika,Niemcy,17,33322.15,18.22,Sklep Online
2024-10-18,Zmywarka Bosch,AGD,Włochy,18,43332.92,21.53,Sklep Online
2024-11-25,Samsung Galaxy S22,Elektronika,Niemcy,34,20441.82,5.34,Sklep Online
2024-01-31,Kurtka zimowa,Odzież,Polska,22,20594.4,15.95,Partner B2B
2024-08-07,iPhone 14,Elektronika,Włochy,38,22100.85,19.49,Partner B2B
2024-05-28,Mikrofalówka Sharp,AGD,Hiszpania,40,42888.18,26.87,Partner B2B
2024-10-25,iPhone 14,Elektronika,Polska,38,28868.32,24.84,Sklep Online
2024-06-05,Kurtka zimowa,Odzież,Polska,41,53073.54,7.32,Partner B2B
2024-12-23,Zmywarka Bosch,AGD,Francja,46,65649.51,24.68,Partner B2B
2024-10-02,Słuchawki Sony,Elektronika,Hiszpania,40,65088.6,8.04,Sklep Online
2024-09-28,MacBook Pro,Elektronika,Francja,37,74304.93,28.19,Sklep Online
2024-12-05,Zmywarka Bosch,AGD,Włochy,45,101591.77,16.2,Partner B2B
2024-07-02,Spodnie jeans,Odzież,Francja,34,48304.78,13.32,Partner B2B
2024-06-24,Zmywarka Bosch,AGD,Polska,35,64066.15,28.0,Partner B2B
2024-05-27,Pralka LG,AGD,Włochy,10,18544.25,8.63,Sklep Online
2024-12-22,Samsung Galaxy S22,Elektronika,Włochy,16,5379.02,14.6,Sklep Online
2024-08-07,Słuchawki Sony,Elektronika,Francja,19,22272.28,5.73,Sklep Stacjonarny
2024-10-27,iPhone 14,Elektronika,Niemcy,25,71532.48,27.78,Sklep Stacjonarny
2024-04-30,MacBook Pro,Elektronika,Polska,49,21450.36,15.39,Partner B2B
2024-11-04,Zmywarka Bosch,AGD,Włochy,36,45622.55,6.09,Partner B2B
2024-11-06,Spodnie jeans,Odzież,Niemcy,31,75173.14,28.94,Sklep Stacjonarny
2024-06-12,Kurtka zimowa,Odzież,Niemcy,16,18087.76,13.93,Sklep Stacjonarny
2024-08-22,MacBook Pro,Elektronika,Włochy,5,9919.3,28.98,Sklep Online
2024-12-16,Kurtka zimowa,Odzież,Niemcy,35,61047.96,22.49,Partner B2B
2024-02-06,Pralka LG,AGD,Polska,34,71273.27,10.9,Sklep Stacjonarny
2024-07-21,Samsung Galaxy S22,Elektronika,Francja,3,6445.95,23.38,Sklep Online
2024-08-20,Mikrofalówka Sharp,AGD,Niemcy,33,54617.29,20.28,Sklep Stacjonarny
2024-07-26,Zmywarka Bosch,AGD,Francja,1,2740.69,24.36,Sklep Stacjonarny
2024-04-09,Buty sportowe,Odzież,Francja,35,103216.24,5.31,Sklep Online
2024-01-02,Zmywarka Bosch,AGD,Hiszpania,22,27100.16,20.33,Sklep Stacjonarny
2024-01-09,Spodnie jeans,Odzież,Polska,12,16853.05,11.53,Sklep Stacjonarny
2024-12-29,Pralka LG,AGD,Włochy,46,57272.76,12.09,Sklep Stacjonarny
2024-10-04,iPhone 14,Elektronika,Niemcy,47,114529.45,16.47,Sklep Online
2024-08-30,Pralka LG,AGD,Włochy,3,4557.07,15.93,Partner B2B
2024-03-10,MacBook Pro,Elektronika,Niemcy,34,13149.07,12.19,Sklep Online
2024-06-08,T-shirt basic,Odzież,Niemcy,6,17709.67,17.06,Sklep Stacjonarny
2024-04-02,Kurtka zimowa,Odzież,Francja,38,44584.46,14.33,Sklep Stacjonarny
2024-09-21,iPhone 14,Elektronika,Polska,24,19936.55,29.03,Sklep Stacjonarny
2024-10-25,Słuchawki Sony,Elektronika,Niemcy,7,19905.29,23.44,Partner B2B
2024-11-28,iPhone 14,Elektronika,Francja,26,13523.87,13.01,Sklep Online
2024-07-19,Kurtka zimowa,Odzież,Hiszpania,42,94550.87,12.0,Sklep Stacjonarny
2024-07-14,Lodówka Samsung,AGD,Hiszpania,42,102037.24,19.37,Sklep Online
2024-09-05,Spodnie jeans,Odzież,Polska,20,41949.8,11.72,Sklep Stacjonarny
2024-06-11,T-shirt basic,Odzież,Francja,33,13937.8,19.04,Sklep Online
2024-12-28,Kurtka zimowa,Odzież,Włochy,29,75930.75,23.59,Partner B2B
2024-05-10,Pralka LG,AGD,Polska,46,109796.47,21.25,Sklep Online
2024-12-28,Lodówka Samsung,AGD,Polska,41,18348.1,9.97,Sklep Online
2024-12-10,Samsung Galaxy S22,Elektronika,Niemcy,14,32491.56,13.9,Sklep Online
2024-01-25,Kurtka zimowa,Odzież,Włochy,2,4228.11,9.13,Partner B2B
2024-09-19,Kurtka zimowa,Odzież,Francja,2,3149.91,11.45,Sklep Stacjonarny
2024-09-25,MacBook Pro,Elektronika,Francja,8,1780.71,18.71,Sklep Stacjonarny
2024-10-20,Kurtka zimowa,Odzież,Niemcy,17,31536.79,12.86,Partner B2B
2024-09-12,Słuchawki Sony,Elektronika,Niemcy,42,74242.88,23.26,Partner B2B
2024-04-28,Tablet Lenovo,Elektronika,Hiszpania,28,70131.71,18.92,Partner B2B
2024-07-03,iPhone 14,Elektronika,Hiszpania,15,33182.84,10.65,Partner B2B
2024-02-28,Słuchawki Sony,Elektronika,Niemcy,8,7863.03,26.81,Partner B2B
2024-02-03,T-shirt basic,Odzież,Hiszpania,3,7727.96,17.86,Sklep Online
2024-01-02,iPhone 14,Elektronika,Hiszpania,14,23755.43,5.88,Partner B2B
2024-04-26,Samsung Galaxy S22,Elektronika,Włochy,41,19512.04,15.28,Partner B2B
2024-09-06,Mikrofalówka Sharp,AGD,Niemcy,34,88533.14,17.59,Sklep Online
2024-02-18,Słuchawki Sony,Elektronika,Polska,23,59005.18,17.12,Sklep Online
2024-11-22,Samsung Galaxy S22,Elektronika,Polska,44,54889.1,17.64,Partner B2B
2024-03-15,Słuchawki Sony,Elektronika,Francja,33,30619.73,8.33,Partner B2B
2024-02-02,MacBook Pro,Elektronika,Polska,23,54026.0,6.98,Sklep Stacjonarny
2024-09-20,Słuchawki Sony,Elektronika,Hiszpania,49,9556.04,16.54,Sklep Online
2024-04-16,MacBook Pro,Elektronika,Włochy,8,6636.13,8.25,Sklep Online
2024-03-23,Kurtka zimowa,Odzież,Polska,28,31160.09,18.65,Sklep Online
2024-10-17,iPhone 14,Elektronika,Hiszpania,9,3347.73,14.44,Sklep Online
2024-06-28,Słuchawki Sony,Elektronika,Polska,37,2506.38,26.04,Sklep Online
2024-05-29,Tablet Lenovo,Elektronika,Hiszpania,8,3778.46,27.51,Sklep Stacjonarny
2024-05-31,Słuchawki Sony,Elektronika,Polska,15,2201.33,21.24,Sklep Stacjonarny
2024-02-23,Spodnie jeans,Odzież,Niemcy,45,122865.33,11.58,Partner B2B
2024-02-02,Pralka LG,AGD,Polska,42,88163.61,11.01,Sklep Stacjonarny
2024-08-25,Spodnie jeans,Odzież,Niemcy,9,9462.01,7.6,Partner B2B
2024-01-19,Lodówka Samsung,AGD,Francja,39,58164.16,11.69,Sklep Stacjonarny
2024-09-05,Spodnie jeans,Odzież,Polska,2,4047.42,16.58,Sklep Online
2024-07-23,Mikrofalówka Sharp,AGD,Hiszpania,36,34664.76,29.97,Partner B2B
2024-05-30,Samsung Galaxy S22,Elektronika,Hiszpania,11,11799.65,21.01,Sklep Stacjonarny
2024-12-01,MacBook Pro,Elektronika,Francja,31,87797.84,9.65,Sklep Online
2024-05-17,Mikrofalówka Sharp,AGD,Polska,31,50434.24,6.55,Sklep Online
2024-04-04,Słuchawki Sony,Elektronika,Polska,45,104866.46,20.29,Sklep Stacjonarny
2024-04-10,Tablet Lenovo,Elektronika,Francja,46,36199.28,8.51,Partner B2B
2024-06-19,Zmywarka Bosch,AGD,Niemcy,30,11695.98,27.19,Sklep Stacjonarny
2024-10-05,T-shirt basic,Odzież,Włochy,15,33047.22,17.33,Partner B2B
2024-04-14,Mikrofalówka Sharp,AGD,Francja,45,16535.98,14.0,Sklep Stacjonarny
2024-10-18,Mikrofalówka Sharp,AGD,Włochy,6,871.9,14.34,Sklep Online
2024-06-20,Buty sportowe,Odzież,Hiszpania,13,31878.65,5.75,Sklep Online
2024-04-20,Kurtka zimowa,Odzież,Hiszpania,36,12386.98,20.76,Sklep Stacjonarny
2024-05-27,Mikrofalówka Sharp,AGD,Włochy,40,7138.63,19.8,Partner B2B
2024-10-13,Pralka LG,AGD,Niemcy,30,42128.94,21.29,Sklep Stacjonarny
2024-02-07,iPhone 14,Elektronika,Francja,3,5042.75,15.55,Sklep Online
2024-09-25,Spodnie jeans,Odzież,Francja,8,5269.27,14.57,Sklep Stacjonarny
2024-05-04,Lodówka Samsung,AGD,Hiszpania,18,18938.23,25.78,Sklep Online
2024-03-30,Tablet Lenovo,Elektronika,Polska,3,1326.6,22.19,Sklep Stacjonarny
2024-09-03,Lodówka Samsung,AGD,Polska,35,19060.42,5.05,Partner B2B
2024-09-06,Tablet Lenovo,Elektronika,Polska,30,58162.06,14.56,Sklep Online
2024-11-24,Samsung Galaxy S22,Elektronika,Hiszpania,31,55781.58,12.18,Sklep Stacjonarny
2024-04-09,Tablet Lenovo,Elektronika,Hiszpania,11,23845.47,23.82,Sklep Online
2024-12-08,Słuchawki Sony,Elektronika,Polska,9,21120.84,26.06,Partner B2B
2024-06-02,Spodnie jeans,Odzież,Hiszpania,5,12446.22,10.66,Partner B2B
2024-11-24,Spodnie jeans,Odzież,Francja,4,5895.82,8.0,Sklep Online
2024-11-04,MacBook Pro,Elektronika,Polska,8,10903.23,7.19,Sklep Stacjonarny
2024-09-21,iPhone 14,Elektronika,Francja,3,5860.57,13.33,Sklep Online
2024-12-14,MacBook Pro,Elektronika,Hiszpania,12,7433.54,9.27,Sklep Online
2024-11-15,T-shirt basic,Odzież,Francja,28,82620.93,18.2,Sklep Online
2024-05-30,Lodówka Samsung,AGD,Hiszpania,41,116565.24,20.26,Partner B2B
2024-12-24,iPhone 14,Elektronika,Francja,27,9841.44,15.76,Sklep Online
2024-12-13,Lodówka Samsung,AGD,Polska,11,5379.82,28.79,Sklep Stacjonarny
2024-09-26,Tablet Lenovo,Elektronika,Francja,39,37278.38,18.29,Partner B2B
2024-05-19,Słuchawki Sony,Elektronika,Hiszpania,34,10962.22,14.13,Partner B2B
2024-09-13,iPhone 14,Elektronika,Niemcy,22,37479.21,21.28,Sklep Stacjonarny
2024-03-11,Lodówka Samsung,AGD,Niemcy,37,11856.77,24.37,Partner B2B
2024-05-18,Pralka LG,AGD,Włochy,4,5947.88,19.54,Partner B2B
2024-10-08,MacBook Pro,Elektronika,Francja,21,60803.17,5.55,Sklep Stacjonarny
2024-03-14,Lodówka Samsung,AGD,Francja,34,33074.62,5.14,Partner B2B
2024-03-17,Słuchawki Sony,Elektronika,Włochy,30,16531.07,18.36,Partner B2B
2024-02-26,T-shirt basic,Odzież,Francja,12,1630.42,14.75,Partner B2B
2024-03-23,Lodówka Samsung,AGD,Polska,28,9099.57,7.59,Partner B2B
2024-06-18,Kurtka zimowa,Odzież,Polska,27,2599.48,10.92,Sklep Online
2024-12-20,Spodnie jeans,Odzież,Włochy,31,39058.1,15.62,Sklep Stacjonarny
2024-04-25,Słuchawki Sony,Elektronika,Włochy,39,41593.49,24.36,Partner B2B
2024-03-30,T-shirt basic,Odzież,Francja,39,81580.19,18.6,Sklep Online
2024-09-24,Samsung Galaxy S22,Elektronika,Hiszpania,24,13433.46,24.18,Sklep Stacjonarny
2024-12-09,Kurtka zimowa,Odzież,Francja,22,47299.87,18.52,Partner B2B
2024-05-02,Lodówka Samsung,AGD,Francja,10,4023.6,10.12,Partner B2B
2024-12-15,Kurtka zimowa,Odzież,Francja,20,39746.76,22.12,Partner B2B
2024-04-21,Słuchawki Sony,Elektronika,Niemcy,5,8262.69,25.75,Sklep Online
2024-11-25,Mikrofalówka Sharp,AGD,Hiszpania,35,47205.84,10.36,Sklep Online
2024-06-08,Słuchawki Sony,Elektronika,Francja,22,11196.97,27.67,Sklep Stacjonarny
2024-04-25,Tablet Lenovo,Elektronika,Polska,36,99921.18,17.92,Sklep Stacjonarny
2024-05-24,Samsung Galaxy S22,Elektronika,Włochy,18,21904.12,23.0,Partner B2B
2024-04-04,Pralka LG,AGD,Niemcy,14,26975.92,7.87,Partner B2B
2024-10-29,MacBook Pro,Elektronika,Polska,25,20584.78,10.18,Partner B2B
2024-06-01,Tablet Lenovo,Elektronika,Francja,36,41444.79,13.1,Sklep Stacjonarny
2024-11-18,T-shirt basic,Odzież,Włochy,5,13392.95,20.12,Sklep Online
2024-12-14,Spodnie jeans,Odzież,Francja,3,3650.21,18.37,Sklep Stacjonarny
2024-01-21,Spodnie jeans,Odzież,Polska,42,30505.91,21.29,Partner B2B
2024-09-20,Buty sportowe,Odzież,Polska,30,3261.42,18.67,Sklep Online
2024-10-10,Kurtka zimowa,Odzież,Włochy,28,47036.64,7.35,Partner B2B
2024-01-21,Pralka LG,AGD,Niemcy,40,58013.52,9.0,Sklep Stacjonarny
2024-05-27,T-shirt basic,Odzież,Hiszpania,2,1841.2,20.42,Sklep Online
2024-02-08,Mikrofalówka Sharp,AGD,Niemcy,3,3731.06,16.62,Sklep Stacjonarny
2024-01-07,Tablet Lenovo,Elektronika,Francja,7,3940.58,25.26,Sklep Stacjonarny
2024-01-30,iPhone 14,Elektronika,Włochy,30,40819.72,11.31,Partner B2B
2024-08-11,iPhone 14,Elektronika,Niemcy,17,41360.4,26.88,Partner B2B
2024-05-09,Słuchawki Sony,Elektronika,Niemcy,46,100323.32,23.22,Sklep Online
2024-06-05,Mikrofalówka Sharp,AGD,Polska,32,51170.87,15.5,Sklep Online
2024-03-09,T-shirt basic,Odzież,Niemcy,21,53453.68,16.48,Sklep Stacjonarny
2024-02-11,Spodnie jeans,Odzież,Francja,24,31934.47,12.97,Sklep Stacjonarny
2024-04-13,Kurtka zimowa,Odzież,Włochy,44,97194.15,16.61,Sklep Online
2024-10-06,Lodówka Samsung,AGD,Włochy,25,24920.57,27.47,Sklep Online
2024-06-05,Spodnie jeans,Odzież,Hiszpania,40,66726.69,10.81,Partner B2B
2024-10-14,Kurtka zimowa,Odzież,Niemcy,45,88236.59,19.58,Sklep Online
2024-07-21,T-shirt basic,Odzież,Francja,33,26684.18,6.87,Sklep Stacjonarny
2024-08-17,Samsung Galaxy S22,Elektronika,Polska,24,70225.2,18.14,Partner B2B
2024-11-11,Słuchawki Sony,Elektronika,Polska,45,118676.39,15.73,Sklep Stacjonarny
2024-06-25,Słuchawki Sony,Elektronika,Niemcy,31,55765.45,25.19,Partner B2B
2024-09-30,Pralka LG,AGD,Polska,11,17742.76,24.36,Sklep Stacjonarny
2024-03-05,T-shirt basic,Odzież,Włochy,13,24556.16,20.41,Sklep Online
2024-08-29,Mikrofalówka Sharp,AGD,Hiszpania,10,24908.79,28.48,Sklep Stacjonarny
2024-01-31,Tablet Lenovo,Elektronika,Niemcy,38,32557.5,23.52,Sklep Online
2024-01-11,Lodówka Samsung,AGD,Niemcy,44,13762.89,6.14,Sklep Online
2024-01-25,Kurtka zimowa,Odzież,Francja,38,58442.14,18.3,Sklep Online
2024-10-11,Lodówka Samsung,AGD,Włochy,38,84597.04,24.82,Sklep Stacjonarny
2024-06-11,Lodówka Samsung,AGD,Niemcy,33,79742.94,10.43,Partner B2B
2024-04-21,T-shirt basic,Odzież,Włochy,16,40265.68,25.75,Sklep Online
2024-12-12,Tablet Lenovo,Elektronika,Francja,12,14273.72,25.61,Sklep Stacjonarny
2024-11-19,T-shirt basic,Odzież,Polska,10,12857.42,26.25,Sklep Stacjonarny
2024-11-29,Pralka LG,AGD,Włochy,25,66400.5,21.67,Partner B2B
2024-12-31,Lodówka Samsung,AGD,Niemcy,39,43559.88,26.15,Sklep Online
2024-11-15,MacBook Pro,Elektronika,Francja,4,464.56,9.28,Partner B2B
2024-11-02,Samsung Galaxy S22,Elektronika,Niemcy,1,2840.43,20.52,Partner B2B
2024-04-18,Spodnie jeans,Odzież,Francja,40,34090.08,17.32,Sklep Stacjonarny
2024-06-05,Zmywarka Bosch,AGD,Hiszpania,22,62090.45,7.38,Sklep Stacjonarny
2024-06-06,Spodnie jeans,Odzież,Francja,30,27269.43,27.49,Sklep Online
2024-01-01,Buty sportowe,Odzież,Polska,18,6117.32,10.02,Partner B2B
2024-07-15,Mikrofalówka Sharp,AGD,Hiszpania,46,71497.43,26.73,Partner B2B
2024-05-11,Mikrofalówka Sharp,AGD,Hiszpania,47,30014.27,24.77,Partner B2B
2024-10-31,Mikrofalówka Sharp,AGD,Francja,25,57036.24,10.91,Sklep Online
2024-01-16,Mikrofalówka Sharp,AGD,Polska,46,79755.69,11.27,Partner B2B
2024-08-30,MacBook Pro,Elektronika,Francja,50,24308.03,11.98,Sklep Online
2024-12-10,Zmywarka Bosch,AGD,Francja,7,11844.81,6.48,Partner B2B
2024-11-05,Kurtka zimowa,Odzież,Włochy,10,3975.23,23.64,Partner B2B
2024-07-02,Słuchawki Sony,Elektronika,Niemcy,6,14937.01,12.45,Partner B2B
2024-10-10,Spodnie jeans,Odzież,Włochy,14,14948.53,29.69,Partner B2B
2024-01-23,Kurtka zimowa,Odzież,Francja,37,9973.79,16.72,Partner B2B
2024-05-06,T-shirt basic,Odzież,Niemcy,20,42693.33,16.15,Partner B2B
2024-10-14,Zmywarka Bosch,AGD,Włochy,23,64411.47,19.38,Sklep Stacjonarny
2024-12-12,Samsung Galaxy S22,Elektronika,Polska,14,2828.34,24.73,Sklep Online
2024-03-14,Tablet Lenovo,Elektronika,Niemcy,27,14197.23,24.07,Sklep Online
2024-02-04,T-shirt basic,Odzież,Polska,37,3570.56,19.57,Sklep Stacjonarny
2024-07-12,Kurtka zimowa,Odzież,Hiszpania,34,69048.84,23.49,Sklep Stacjonarny
2024-07-18,Buty sportowe,Odzież,Francja,47,65166.04,18.09,Partner B2B
2024-03-27,Słuchawki Sony,Elektronika,Polska,48,97844.26,6.34,Sklep Stacjonarny
2024-05-09,Tablet Lenovo,Elektronika,Hiszpania,45,53133.28,21.97,Sklep Stacjonarny
2024-02-25,Lodówka Samsung,AGD,Polska,31,67090.69,16.68,Sklep Online
2024-04-02,T-shirt basic,Odzież,Hiszpania,37,19932.31,22.68,Sklep Stacjonarny
2024-02-02,Kurtka zimowa,Odzież,Francja,38,9663.94,23.61,Partner B2B
2024-12-21,Zmywarka Bosch,AGD,Niemcy,8,8924.38,18.8,Sklep Online
2024-03-03,T-shirt basic,Odzież,Polska,32,66460.01,24.9,Partner B2B
2024-11-28,Samsung Galaxy S22,Elektronika,Polska,40,94385.67,13.46,Sklep Stacjonarny
2024-06-23,Mikrofalówka Sharp,AGD,Polska,50,45481.0,24.83,Sklep Stacjonarny
2024-12-31,Samsung Galaxy S22,Elektronika,Niemcy,44,131998.19,11.48,Partner B2B
2024-04-05,Kurtka zimowa,Odzież,Hiszpania,24,44778.56,24.4,Partner B2B
2024-04-30,Buty sportowe,Odzież,Francja,21,53492.41,24.56,Partner B2B
2024-11-27,Kurtka zimowa,Odzież,Polska,45,102031.24,8.86,Sklep Stacjonarny
2024-12-22,Kurtka zimowa,Odzież,Polska,28,74170.89,13.08,Sklep Online
2024-05-14,Mikrofalówka Sharp,AGD,Polska,22,28424.57,19.95,Sklep Stacjonarny
2024-11-21,Samsung Galaxy S22,Elektronika,Polska,44,11367.84,22.29,Partner B2B
2024-06-14,Zmywarka Bosch,AGD,Francja,36,94379.43,5.9,Sklep Online
2024-05-05,Tablet Lenovo,Elektronika,Włochy,44,64583.08,6.27,Partner B2B
2024-12-25,Pralka LG,AGD,Włochy,40,64803.78,5.32,Sklep Stacjonarny
2024-03-05,Lodówka Samsung,AGD,Hiszpania,6,4716.53,7.12,Sklep Stacjonarny
2024-01-28,Tablet Lenovo,Elektronika,Hiszpania,33,81623.92,23.69,Sklep Stacjonarny
2024-06-15,Tablet Lenovo,Elektronika,Włochy,14,16608.41,6.15,Sklep Stacjonarny
2024-01-31,Spodnie jeans,Odzież,Francja,46,43990.72,20.12,Partner B2B
2024-12-09,Spodnie jeans,Odzież,Niemcy,26,37783.3,11.46,Sklep Stacjonarny
2024-07-23,T-shirt basic,Odzież,Francja,35,100986.72,13.55,Sklep Stacjonarny
2024-06-22,Mikrofalówka Sharp,AGD,Hiszpania,48,135120.53,24.31,Partner B2B
2024-01-05,Słuchawki Sony,Elektronika,Hiszpania,43,94122.68,23.94,Partner B2B
2024-10-31,iPhone 14,Elektronika,Francja,13,12704.0,28.43,Partner B2B
2024-01-05,Pralka LG,AGD,Francja,12,32869.28,24.39,Sklep Stacjonarny
2024-05-19,Słuchawki Sony,Elektronika,Hiszpania,32,54740.25,27.02,Partner B2B
2024-10-09,iPhone 14,Elektronika,Niemcy,40,29981.09,8.36,Sklep Stacjonarny
2024-02-21,Spodnie jeans,Odzież,Niemcy,47,72784.19,29.04,Sklep Online
2024-12-22,Kurtka zimowa,Odzież,Włochy,12,8914.26,29.14,Sklep Stacjonarny
2024-12-12,MacBook Pro,Elektronika,Polska,33,54014.31,13.82,Sklep Online
2024-02-19,Lodówka Samsung,AGD,Niemcy,29,46095.15,7.08,Partner B2B
2024-08-11,T-shirt basic,Odzież,Polska,28,57451.86,25.84,Sklep Online
2024-07-25,T-shirt basic,Odzież,Włochy,15,20614.61,9.36,Sklep Stacjonarny
2024-09-04,Mikrofalówka Sharp,AGD,Polska,47,13981.22,21.35,Partner B2B
2024-04-21,Pralka LG,AGD,Niemcy,40,21743.63,8.15,Sklep Online
2024-11-05,Mikrofalówka Sharp,AGD,Hiszpania,20,3116.76,26.19,Partner B2B
2024-05-03,Spodnie jeans,Odzież,Włochy,46,105736.66,12.46,Sklep Stacjonarny
2024-03-06,Tablet Lenovo,Elektronika,Hiszpania,28,34824.66,29.96,Partner B2B
2024-04-05,Kurtka zimowa,Odzież,Hiszpania,14,33673.23,8.02,Sklep Online
2024-05-11,Słuchawki Sony,Elektronika,Hiszpania,20,16947.52,11.25,Partner B2B
2024-05-17,Buty sportowe,Odzież,Niemcy,11,16059.61,12.83,Sklep Stacjonarny
2024-06-17,Tablet Lenovo,Elektronika,Francja,16,9965.17,18.44,Sklep Online
2024-12-16,iPhone 14,Elektronika,Niemcy,1,2591.95,23.11,Sklep Online
2024-04-21,Mikrofalówka Sharp,AGD,Polska,25,13898.03,8.32,Sklep Online
2024-01-01,Samsung Galaxy S22,Elektronika,Włochy,34,42415.71,11.98,Partner B2B
2024-10-10,Tablet Lenovo,Elektronika,Hiszpania,19,47082.08,16.07,Sklep Stacjonarny
2024-06-16,Mikrofalówka Sharp,AGD,Francja,36,38160.83,13.26,Partner B2B
2024-05-21,Buty sportowe,Odzież,Włochy,34,85848.01,25.82,Sklep Online
2024-01-04,Zmywarka Bosch,AGD,Hiszpania,19,38030.37,12.99,Sklep Online
2024-09-08,Pralka LG,AGD,Niemcy,45,61600.1,14.28,Partner B2B
2024-05-13,Buty sportowe,Odzież,Francja,37,88408.38,19.41,Sklep Stacjonarny
2024-01-07,Zmywarka Bosch,AGD,Niemcy,39,53821.12,18.5,Partner B2B
2024-06-27,Pralka LG,AGD,Włochy,5,474.03,6.98,Partner B2B
2024-08-13,Spodnie jeans,Odzież,Hiszpania,14,29781.63,13.46,Sklep Online
2024-12-05,Tablet Lenovo,Elektronika,Francja,28,19421.75,5.12,Partner B2B
2024-07-14,Lodówka Samsung,AGD,Włochy,46,86162.75,20.55,Sklep Online
2024-10-13,iPhone 14,Elektronika,Francja,5,3536.44,20.07,Sklep Online
2024-09-02,Buty sportowe,Odzież,Włochy,21,15302.5,19.11,Partner B2B
2024-01-29,Buty sportowe,Odzież,Francja,40,104442.23,6.05,Sklep Stacjonarny
2024-05-14,MacBook Pro,Elektronika,Niemcy,23,65671.65,22.22,Sklep Online
2024-07-03,iPhone 14,Elektronika,Polska,38,67463.23,19.92,Partner B2B
2024-06-29,iPhone 14,Elektronika,Polska,17,29692.78,11.33,Sklep Online
2024-06-18,Buty sportowe,Odzież,Niemcy,17,23952.77,23.26,Partner B2B
2024-12-12,MacBook Pro,Elektronika,Niemcy,38,45132.28,19.12,Partner B2B
2024-06-27,Samsung Galaxy S22,Elektronika,Hiszpania,6,10434.2,6.49,Sklep Online
2024-10-13,T-shirt basic,Odzież,Niemcy,30,18406.83,16.19,Sklep Online
2024-01-05,Kurtka zimowa,Odzież,Włochy,35,61506.11,11.8,Sklep Online
2024-01-15,Pralka LG,AGD,Polska,28,26094.3,13.93,Sklep Stacjonarny
2024-02-24,Zmywarka Bosch,AGD,Polska,40,20955.85,8.12,Sklep Stacjonarny
2024-11-10,Tablet Lenovo,Elektronika,Niemcy,46,93237.37,5.15,Sklep Stacjonarny
2024-10-07,MacBook Pro,Elektronika,Hiszpania,39,62051.33,18.28,Partner B2B
2024-11-18,Samsung Galaxy S22,Elektronika,Niemcy,42,99443.39,8.48,Sklep Online
2024-04-12,T-shirt basic,Odzież,Niemcy,12,4626.23,14.21,Sklep Online
2024-04-05,T-shirt basic,Odzież,Włochy,47,113043.81,28.3,Partner B2B
2024-05-18,iPhone 14,Elektronika,Hiszpania,21,22718.8,15.13,Sklep Online
2024-05-07,Lodówka Samsung,AGD,Francja,28,73726.26,24.03,Partner B2B
2024-10-15,Słuchawki Sony,Elektronika,Francja,29,15186.19,25.64,Sklep Online
2024-01-11,Tablet Lenovo,Elektronika,Włochy,36,89249.09,26.94,Sklep Stacjonarny
2024-10-22,iPhone 14,Elektronika,Polska,24,33454.9,15.28,Sklep Stacjonarny
2024-05-14,MacBook Pro,Elektronika,Włochy,40,114010.63,28.69,Partner B2B
